ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,195,1771424751459,1.27695,-0.79605,8.45805,-4.75054,1.52837,-4.26997
yogesh ,196,1771424751482,0.73995,-1.41795,9.18795,-5.17596,-1.58351,-2.62343
yogesh ,197,1771424751513,0.762,-1.28895,8.472,-3.41125,2.26103,-2.07196
yogesh ,198,1771424751520,0.762,-1.28895,8.472,-4.68751,1.77259,-1.77259
yogesh ,199,1771424751544,0.75495,-1.75095,10.38495,-5.48321,-2.31618,-1.22112
yogesh ,200,1771424751564,0.52995,-1.66005,9.54495,-4.01787,3.1749,-0.73267
yogesh ,201,1771424751590,0.22995,-1.45695,10.60095,-3.77364,3.90757,-0.1812
yogesh ,202,1771424751616,0.609,-1.41105,9.51105,-3.77364,1.15809,0.78782
yogesh ,203,1771424751639,-0.02205,-1.24395,10.49805,-2.24528,2.26103,0.60662
yogesh ,204,1771424751660,0.039,-1.713,10.665,-0.66177,4.08877,0.66964
yogesh ,205,1771424751683,0.39795,-1.23195,8.934,-0.54359,2.80463,0.85084
yogesh ,206,1771424751705,0.633,-0.609,9.54,-0.54359,6.0977,1.09507
yogesh ,207,1771424751727,0.312,-1.06905,9.384,-1.39444,5.00264,1.70956
yogesh ,208,1771424751747,0.85995,-1.65495,9.21195,-2.12711,0.7957,2.37921
yogesh ,209,1771424751772,0.582,-1.54995,9.07605,-0.90599,0.4333,3.11188
yogesh ,210,1771424751793,-0.26205,-1.64595,9.858,0.18908,1.34717,3.59245
yogesh ,211,1771424751816,0.681,-1.87095,9.47505,-0.41754,-0.05515,3.16702
yogesh ,212,1771424751839,0.74805,-1.42305,8.769,-0.17332,0.37027,3.59245
yogesh ,213,1771424751860,-0.46095,-2.091,9.32505,-0.05515,-0.24422,4.14392
yogesh ,214,1771424751881,0.183,-1.09995,10.28205,0.98477,2.44223,4.75841
yogesh ,215,1771424751905,-0.38895,-0.97995,8.36895,1.03992,1.15809,4.87659
yogesh ,216,1771424751927,-1.10505,-1.641,10.69395,1.34717,2.93068,3.59245
