ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,198,1771510442596,0.318,3.86895,11.84295,22.46066,9.8871,2.91492
yogesh ,199,1771510442616,0.37095,4.21695,11.18895,21.17652,6.83825,4.67963
yogesh ,200,1771510442638,0.48795,2.352,8.982,21.11349,2.56828,6.0268
yogesh ,201,1771510442661,0.63705,1.73895,6.909,14.71642,-14.93701,5.83772
yogesh ,202,1771510442683,1.188,2.62005,7.49505,1.60715,-43.34569,18.27735
yogesh ,203,1771510442706,2.085,3.57,8.29695,-9.55622,-49.44339,24.50111
yogesh ,204,1771510442728,2.62905,3.996,9.573,-0.28361,-32.1902,19.01002
yogesh ,205,1771510442750,2.61,4.509,10.5,11.78574,-11.02944,21.08198
yogesh ,206,1771510442773,1.37895,5.39895,9.753,2.08771,-22.49217,42.42394
yogesh ,207,1771510442794,1.89405,6.93195,10.428,9.16231,-22.43703,34.56153
yogesh ,208,1771510442816,-0.41595,6.666,11.29005,25.02107,-6.57827,53.03584
yogesh ,209,1771510442840,2.70495,4.02495,8.27805,33.25375,-8.83931,43.46386
yogesh ,210,1771510442862,2.442,3.963,7.79205,18.0095,-6.6413,46.87511
yogesh ,211,1771510442884,3.20595,3.561,8.448,-4.49056,-6.94855,55.95864
yogesh ,212,1771510442906,3.096,2.622,8.73495,-0.95326,-18.04101,41.99852
yogesh ,213,1771510442931,3.02595,2.72505,9.25695,10.02103,10.0683,28.2196
yogesh ,214,1771510442950,2.69295,2.75595,9.681,30.50427,33.11195,18.947
yogesh ,215,1771510442973,2.193,2.50695,8.721,47.15084,33.238,12.91232
yogesh ,216,1771510442994,2.313,3.28095,6.753,36.11353,20.91654,1.14233
yogesh ,217,1771510443016,1.65195,3.84795,5.38605,19.77421,13.54257,3.82879
yogesh ,218,1771510443041,0.261,4.90605,5.47005,4.34875,12.38448,26.81729
yogesh ,219,1771510443061,0.73305,5.517,6.06795,-9.06777,-6.70432,43.58204
yogesh ,220,1771510443084,2.73705,5.57895,8.07705,-0.22847,-2.12711,28.28263
yogesh ,221,1771510443104,3.11505,5.51895,8.47005,17.15078,12.50266,7.97271
yogesh ,222,1771510443128,2.69595,5.73,7.251,12.69961,3.7894,-2.39496
yogesh ,223,1771510443150,1.92705,5.59095,7.68195,6.90915,5.79833,2.73372
yogesh ,224,1771510443172,2.67195,5.42295,8.77395,8.73689,32.32413,4.19119
yogesh ,225,1771510443194,3.69705,4.755,8.886,7.88605,38.48486,0.04727
yogesh ,226,1771510443216,3.282,3.88905,7.94805,-2.17437,16.46537,-5.07354
yogesh ,227,1771510443239,3.72105,4.34805,7.56705,-18.70277,-6.70432,-18.49006
yogesh ,228,1771510443262,3.74205,4.944,8.757,-28.03053,8.53994,-21.53892
yogesh ,229,1771510443287,3.249,4.698,9.24495,-30.40973,31.28421,-22.27159
yogesh ,230,1771510443304,2.655,4.221,9.04695,-31.5048,25.61193,-23.00426
yogesh ,231,1771510443328,1.542,4.73895,8.32095,-43.51901,2.9937,-14.2201
yogesh ,232,1771510443350,0.42105,5.17395,8.29695,-53.27218,-6.39707,2.30043
yogesh ,233,1771510443372,1.09905,4.746,11.043,-27.90448,28.05416,13.95224
yogesh ,234,1771510443396,1.95105,4.16205,10.44495,-17.9701,32.38715,11.6912
yogesh ,235,1771510443418,2.79405,3.61095,8.77905,-15.83512,6.531,-6.72008
yogesh ,236,1771510443440,1.99905,3.75195,8.63505,-12.96747,-12.67597,-15.92966
yogesh ,237,1771510443463,1.57305,3.939,8.96295,-14.7952,-3.46639,-10.92702
yogesh ,238,1771510443483,1.54905,3.795,9.063,-13.33774,-1.03204,-0.44118
yogesh ,239,1771510443505,1.73805,3.525,8.57505,-16.38659,-12.25055,-1.84349
yogesh ,240,1771510443527,1.72605,3.213,8.61105,-28.21173,-31.03211,-6.41283
yogesh ,241,1771510443552,2.10705,3.51495,10.77105,-29.61404,-27.92023,-12.39236
