ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Ayan,196,1771486095885,-1.85295,4.674,8.793,0,0,0
Ayan,197,1771486095889,-1.85295,4.674,8.793,0,0,0
Ayan,198,1771486095895,-1.85295,4.674,8.793,0,0,0
Ayan,199,1771486095900,-1.85295,4.674,8.793,0,0,0
Ayan,200,1771486095904,-1.85295,4.674,8.793,0,0,0
Ayan,201,1771486095909,-1.85295,4.674,8.793,0,0,0
Ayan,202,1771486095913,-1.85295,4.674,8.793,0,0,0
Ayan,203,1771486095918,-1.85295,4.674,8.793,0,0,0
Ayan,204,1771486095925,-1.85295,4.674,8.793,0,0,0
Ayan,205,1771486095929,-1.85295,4.674,8.793,0,0,0
Ayan,206,1771486095935,-1.85295,4.674,8.793,0,0,0
Ayan,207,1771486095942,-1.85295,4.674,8.793,0,0,0
Ayan,208,1771486095948,-1.85295,4.674,8.793,0,0,0
Ayan,209,1771486095954,-1.85295,4.674,8.793,0,0,0
Ayan,210,1771486095959,-1.85295,4.674,8.793,0,0,0
Ayan,211,1771486095963,-1.85295,4.674,8.793,0,0,0
Ayan,212,1771486095967,-1.85295,4.674,8.793,0,0,0
Ayan,213,1771486095972,-1.85295,4.674,8.793,0,0,0
Ayan,214,1771486095976,-1.85295,4.674,8.793,0,0,0
Ayan,215,1771486095981,-1.85295,4.674,8.793,0,0,0
Ayan,216,1771486095988,-1.85295,4.674,8.793,0,0,0
Ayan,217,1771486095993,-1.85295,4.674,8.793,0,0,0
Ayan,218,1771486096003,-1.85295,4.674,8.793,0,0,0
Ayan,219,1771486096009,-1.85295,4.674,8.793,0,0,0
Ayan,220,1771486096012,-1.85295,4.674,8.793,0,0,0
Ayan,221,1771486096016,-1.85295,4.674,8.793,0,0,0
Ayan,222,1771486096021,-1.85295,4.674,8.793,0,0,0
Ayan,223,1771486096025,-1.85295,4.674,8.793,0,0,0
Ayan,224,1771486096030,-1.85295,4.674,8.793,0,0,0
Ayan,225,1771486096034,-1.85295,4.674,8.793,0,0,0
Ayan,226,1771486096041,-1.85295,4.674,8.793,0,0,0
Ayan,227,1771486096045,-1.85295,4.674,8.793,0,0,0
Ayan,228,1771486096051,-1.85295,4.674,8.793,0,0,0
Ayan,229,1771486096057,-1.85295,4.674,8.793,0,0,0
Ayan,230,1771486096063,-1.85295,4.674,8.793,0,0,0
Ayan,231,1771486096072,-1.85295,4.674,8.793,0,0,0
Ayan,232,1771486096076,-1.85295,4.674,8.793,0,0,0
Ayan,233,1771486096081,-1.85295,4.674,8.793,0,0,0
Ayan,234,1771486096085,-1.85295,4.674,8.793,0,0,0
Ayan,235,1771486096090,-1.85295,4.674,8.793,0,0,0
Ayan,236,1771486096094,-1.85295,4.674,8.793,0,0,0
Ayan,237,1771486096099,-1.85295,4.674,8.793,0,0,0
